base_index,variant,source,mirrored,rival_side,winner,outcome,elapsed_ticks,elapsed_seconds,rival_inherited_original_physical_car,rival_closest_to_ball,ball_field_third,ball_height_band,rival_boost_advantage,touch_rival,touch_nexto,demo_rival,demo_nexto,possession_total_rival,possession_same_rival,possession_opponent_rival,goal_entry_valid,goal_entry_x,goal_entry_z
1936,3,rival_stochastic,True,1,0,nexto,3128,26.066666666666666,Blue,True,orange,ground,0.0,12,14,0,0,12,7,5,False,-615.9634399414062,367.5046691894531
1937,0,rival_stochastic,False,0,1,nexto,2492,20.766666666666666,Blue,False,middle,ground,0.0,17,18,0,0,17,13,4,False,187.95578002929688,93.09569549560547
1937,1,rival_stochastic,False,1,0,nexto,1273,10.608333333333333,Orange,True,middle,ground,0.0,1,61,0,0,1,0,1,False,-158.6472930908203,93.13150024414062
1937,2,rival_stochastic,True,0,1,nexto,1263,10.525,Orange,True,middle,ground,0.0,1,47,0,0,1,0,1,False,54.65681076049805,93.13614654541016
1937,3,rival_stochastic,True,1,0,nexto,2559,21.325,Blue,False,middle,ground,0.0,14,11,0,0,14,12,2,False,734.05810546875,194.45584106445312
1938,0,rival_stochastic,False,0,1,nexto,2701,22.508333333333333,Blue,True,middle,ground,55.555419921875,24,31,0,0,24,12,12,False,-213.25045776367188,93.13890075683594
1938,1,rival_stochastic,False,1,0,nexto,546,4.55,Orange,False,middle,ground,-55.555419921875,0,18,0,0,0,0,0,False,-353.654541015625,128.8895721435547
1938,2,rival_stochastic,True,0,1,nexto,546,4.55,Orange,False,middle,ground,-55.555419921875,0,18,0,0,0,0,0,False,-353.5162048339844,128.8828887939453
1938,3,rival_stochastic,True,1,0,nexto,1574,13.116666666666667,Blue,True,middle,ground,55.555419921875,22,25,0,0,22,11,11,False,284.3601989746094,199.3865966796875
1939,0,rival_stochastic,False,0,1,nexto,353,2.941666666666667,Blue,False,middle,ground,-12.0,0,3,0,0,0,0,0,False,-664.7220458984375,103.36663055419922
1939,1,rival_stochastic,False,1,0,nexto,7177,59.80833333333333,Orange,True,middle,ground,12.0,85,10,0,0,85,80,5,True,-295.51837158203125,125.84454345703125
1939,2,rival_stochastic,True,0,1,nexto,1855,15.458333333333334,Orange,True,middle,ground,12.0,12,17,0,0,12,9,3,False,354.6806945800781,98.55873107910156
1939,3,rival_stochastic,True,1,0,nexto,353,2.941666666666667,Blue,False,middle,ground,-12.0,0,3,0,0,0,0,0,False,-664.721923828125,103.35231018066406
1940,0,rival_stochastic,False,0,1,nexto,2496,20.8,Blue,True,middle,ground,-12.0,16,17,0,0,16,13,3,False,733.9813842773438,239.90992736816406
1940,1,rival_stochastic,False,1,0,nexto,761,6.341666666666667,Orange,False,middle,ground,12.0,0,8,0,0,0,0,0,False,47.756595611572266,412.6900329589844
1940,2,rival_stochastic,True,0,1,nexto,828,6.9,Orange,False,middle,ground,12.0,0,8,0,0,0,0,0,False,461.21771240234375,498.7623291015625
1940,3,rival_stochastic,True,1,0,nexto,4038,33.65,Blue,True,middle,ground,-12.0,70,29,0,0,70,65,5,False,368.4566650390625,96.17703247070312
1941,0,rival_stochastic,False,0,1,nexto,1244,10.366666666666667,Blue,False,orange,mid,8.666667938232422,2,15,0,0,2,1,1,False,-244.36439514160156,111.65387725830078
1941,1,rival_stochastic,False,1,0,nexto,4099,34.15833333333333,Orange,True,orange,mid,-8.666667938232422,78,5,0,0,78,75,3,False,397.8011779785156,93.13350677490234
1941,2,rival_stochastic,True,0,1,nexto,984,8.2,Orange,True,blue,mid,-8.666667938232422,2,2,0,0,2,1,1,False,475.1408386230469,112.32144165039062
1941,3,rival_stochastic,True,1,0,nexto,1299,10.825,Blue,False,blue,mid,8.666667938232422,2,25,0,0,2,1,1,False,-227.355712890625,93.13164520263672
1942,0,rival_stochastic,False,0,1,nexto,1543,12.858333333333333,Blue,True,orange,ground,7.777774810791016,4,49,0,0,4,2,2,False,-698.5628051757812,93.15247344970703
1942,1,rival_stochastic,False,1,0,nexto,153,1.275,Orange,False,orange,ground,-7.777774810791016,0,0,0,0,0,0,0,False,771.9800415039062,98.29203033447266
1942,2,rival_stochastic,True,0,1,nexto,153,1.275,Orange,False,blue,ground,-7.777774810791016,0,0,0,0,0,0,0,False,771.9800415039062,98.29203033447266
1942,3,rival_stochastic,True,1,0,nexto,2709,22.575,Blue,True,blue,ground,7.777774810791016,4,20,0,0,4,2,2,False,-104.94537353515625,240.91900634765625
1943,0,rival_stochastic,False,0,1,nexto,2905,24.208333333333332,Blue,False,middle,ground,0.0,4,19,0,0,4,2,2,False,244.72569274902344,154.84207153320312
1943,1,rival_stochastic,False,1,0,nexto,5141,42.84166666666667,Orange,True,middle,ground,0.0,54,34,0,0,54,51,3,False,-485.662841796875,253.4818115234375
1943,2,rival_stochastic,True,0,1,nexto,2524,21.033333333333335,Orange,True,middle,ground,0.0,19,8,0,0,19,16,3,False,190.12791442871094,100.39556884765625
1943,3,rival_stochastic,True,1,1,rival,1500,12.5,Blue,False,middle,ground,0.0,5,0,0,0,4,4,0,False,-30.96872901916504,97.83836364746094
1944,0,rival_stochastic,False,0,1,nexto,544,4.533333333333333,Blue,False,orange,ground,0.0,0,4,0,0,0,0,0,False,157.2794647216797,92.97930145263672
1944,1,rival_stochastic,False,1,0,nexto,768,6.4,Orange,True,orange,ground,0.0,8,4,0,0,8,7,1,False,-457.47296142578125,93.12721252441406
1944,2,rival_stochastic,True,0,1,nexto,768,6.4,Orange,True,blue,ground,0.0,8,4,0,0,8,7,1,False,-452.8829040527344,93.1339111328125
1944,3,rival_stochastic,True,1,0,nexto,544,4.533333333333333,Blue,False,blue,ground,0.0,0,4,0,0,0,0,0,False,157.4768524169922,92.98255920410156
1945,0,rival_stochastic,False,0,1,nexto,2558,21.316666666666666,Blue,True,blue,mid,-12.0,47,27,0,0,47,45,2,False,-551.1176147460938,341.3369140625
1945,1,rival_stochastic,False,1,0,nexto,840,7.0,Orange,False,blue,mid,12.0,0,17,0,0,0,0,0,False,-380.1163635253906,93.09968566894531
1945,2,rival_stochastic,True,0,1,nexto,840,7.0,Orange,False,orange,mid,12.0,0,17,0,0,0,0,0,False,-375.90972900390625,93.10086822509766
1945,3,rival_stochastic,True,1,0,nexto,2896,24.133333333333333,Blue,True,orange,mid,-12.0,36,87,0,0,36,35,1,False,-80.21060180664062,94.48841857910156
1946,0,rival_stochastic,False,0,1,nexto,2057,17.141666666666666,Blue,True,blue,ground,8.333330154418945,22,2,0,0,22,21,1,False,-755.4260864257812,94.80916595458984
1946,1,rival_stochastic,False,1,0,nexto,829,6.908333333333333,Orange,False,blue,ground,-8.333330154418945,0,8,0,0,0,0,0,False,387.7931823730469,143.46449279785156
1946,2,rival_stochastic,True,0,1,nexto,788,6.566666666666666,Orange,False,orange,ground,-8.333330154418945,0,12,0,0,0,0,0,False,-327.3360595703125,107.12136840820312
1946,3,rival_stochastic,True,1,0,nexto,2070,17.25,Blue,True,orange,ground,8.333330154418945,22,2,0,0,22,21,1,False,-39.37656784057617,224.7383270263672
1947,0,rival_stochastic,False,0,1,nexto,1185,9.875,Blue,True,middle,mid,0.0,0,6,0,0,0,0,0,False,328.3153381347656,132.5260009765625
1947,1,rival_stochastic,False,1,0,nexto,1035,8.625,Orange,False,middle,mid,0.0,0,4,0,0,0,0,0,False,403.6874694824219,111.88105773925781
1947,2,rival_stochastic,True,0,1,nexto,1019,8.491666666666667,Orange,False,middle,mid,0.0,0,4,0,0,0,0,0,False,324.4065246582031,108.89435577392578
1947,3,rival_stochastic,True,1,0,nexto,1182,9.85,Blue,True,middle,mid,0.0,0,6,0,0,0,0,0,False,420.8410339355469,108.01057434082031
1948,0,rival_stochastic,False,0,1,nexto,678,5.65,Blue,False,middle,ground,0.0,0,48,0,0,0,0,0,False,353.24652099609375,279.1614074707031
1948,1,rival_stochastic,False,1,0,nexto,899,7.491666666666666,Orange,True,middle,ground,0.0,0,8,0,0,0,0,0,False,-186.00625610351562,124.72723388671875
1948,2,rival_stochastic,True,0,1,nexto,901,7.508333333333334,Orange,True,middle,ground,0.0,0,8,0,0,0,0,0,False,-74.5743179321289,157.4787139892578
1948,3,rival_stochastic,True,1,0,nexto,678,5.65,Blue,False,middle,ground,0.0,0,48,0,0,0,0,0,False,353.3050231933594,279.5135803222656
1949,0,rival_stochastic,False,0,1,nexto,337,2.808333333333333,Blue,False,middle,ground,0.0,0,3,0,0,0,0,0,False,81.1241683959961,160.96536254882812
1949,1,rival_stochastic,False,1,1,rival,406,3.3833333333333333,Orange,True,middle,ground,0.0,3,0,0,0,2,2,0,False,350.9435119628906,94.82550811767578
1949,2,rival_stochastic,True,0,0,rival,406,3.3833333333333333,Orange,True,middle,ground,0.0,3,0,0,0,2,2,0,False,350.9508056640625,94.82492065429688
1949,3,rival_stochastic,True,1,0,nexto,337,2.808333333333333,Blue,False,middle,ground,0.0,0,3,0,0,0,0,0,False,81.15081024169922,160.9745330810547
1950,0,rival_stochastic,False,0,0,rival,72,0.6,Blue,True,orange,ground,39.055259704589844,6,0,0,0,5,5,0,False,-132.0895538330078,93.11689758300781
1950,1,rival_stochastic,False,1,0,nexto,74,0.6166666666666667,Orange,False,orange,ground,-39.055259704589844,0,4,0,0,0,0,0,False,-226.24302673339844,96.65253448486328
1950,2,rival_stochastic,True,0,1,nexto,74,0.6166666666666667,Orange,False,blue,ground,-39.055259704589844,0,4,0,0,0,0,0,False,-226.24293518066406,96.65253448486328
1950,3,rival_stochastic,True,1,1,rival,72,0.6,Blue,True,blue,ground,39.055259704589844,6,0,0,0,5,5,0,False,-132.0895538330078,93.1169204711914
1951,0,rival_stochastic,False,0,0,rival,30,0.25,Blue,True,orange,ground,0.0,6,0,0,0,5,5,0,False,430.74127197265625,166.82528686523438
1951,1,rival_stochastic,False,1,0,nexto,30,0.25,Orange,False,orange,ground,0.0,0,7,0,0,0,0,0,False,439.5887756347656,151.6065216064453
1951,2,rival_stochastic,True,0,1,nexto,30,0.25,Orange,False,blue,ground,0.0,0,7,0,0,0,0,0,False,439.58880615234375,151.6065216064453
1951,3,rival_stochastic,True,1,1,rival,30,0.25,Blue,True,blue,ground,0.0,6,0,0,0,5,5,0,False,430.74127197265625,166.82528686523438
1952,0,rival_stochastic,False,0,1,nexto,2168,18.066666666666666,Blue,True,blue,ground,-88.0,0,50,0,0,0,0,0,False,-77.69287872314453,369.48101806640625
1952,1,rival_stochastic,False,1,0,nexto,2351,19.591666666666665,Orange,False,blue,ground,88.0,12,8,0,0,12,9,3,False,499.9620056152344,95.02971649169922
1952,2,rival_stochastic,True,0,1,nexto,1478,12.316666666666666,Orange,False,orange,ground,88.0,4,12,0,0,4,3,1,False,282.8966979980469,109.32929992675781
1952,3,rival_stochastic,True,1,0,nexto,1305,10.875,Blue,True,orange,ground,-88.0,0,20,0,0,0,0,0,False,-688.1240234375,122.82037353515625
1953,0,rival_stochastic,False,0,0,rival,125,1.0416666666666667,Blue,True,orange,ground,9.222223281860352,2,0,0,0,1,1,0,False,328.9713134765625,108.87005615234375
1953,1,rival_stochastic,False,1,0,nexto,93,0.775,Orange,False,orange,ground,-9.222223281860352,0,4,0,0,0,0,0,False,533.5714721679688,180.95538330078125
1953,2,rival_stochastic,True,0,1,nexto,93,0.775,Orange,False,blue,ground,-9.222223281860352,0,4,0,0,0,0,0,False,533.5704956054688,180.9547576904297
1953,3,rival_stochastic,True,1,1,rival,125,1.0416666666666667,Blue,True,blue,ground,9.222223281860352,2,0,0,0,1,1,0,False,328.9712219238281,108.87002563476562
1954,0,rival_stochastic,False,0,0,rival,63,0.525,Blue,True,orange,ground,0.0,0,0,0,0,0,0,0,False,590.2598266601562,93.13948822021484
1954,1,rival_stochastic,False,1,0,nexto,63,0.525,Orange,False,orange,ground,0.0,0,0,0,0,0,0,0,False,590.2598266601562,93.13948822021484
1954,2,rival_stochastic,True,0,1,nexto,63,0.525,Orange,False,blue,ground,0.0,0,0,0,0,0,0,0,False,590.2598266601562,93.13948822021484
1954,3,rival_stochastic,True,1,1,rival,63,0.525,Blue,True,blue,ground,0.0,0,0,0,0,0,0,0,False,590.2598266601562,93.13948822021484
1955,0,rival_stochastic,False,0,1,nexto,1427,11.891666666666667,Blue,False,orange,ground,-12.0,0,14,0,0,0,0,0,False,210.46055603027344,96.89167785644531
1955,1,rival_stochastic,False,1,0,nexto,2881,24.008333333333333,Orange,True,orange,ground,12.0,35,18,0,0,35,34,1,False,-20.75922966003418,478.151123046875
1955,2,rival_stochastic,True,0,1,nexto,6240,52.0,Orange,True,blue,ground,12.0,85,32,0,0,85,74,11,False,468.4427490234375,93.15489959716797
1955,3,rival_stochastic,True,1,0,nexto,1381,11.508333333333333,Blue,False,blue,ground,-12.0,0,20,0,0,0,0,0,False,-454.05694580078125,540.8497314453125
1956,0,rival_stochastic,False,0,1,nexto,1089,9.075,Blue,False,orange,ground,-15.666669845581055,5,6,0,0,5,4,1,False,-611.8264770507812,111.75035858154297
1956,1,rival_stochastic,False,1,0,nexto,1167,9.725,Orange,True,orange,ground,15.666669845581055,2,23,0,0,2,1,1,False,583.4168701171875,519.1497192382812
1956,2,rival_stochastic,True,0,1,nexto,1200,10.0,Orange,True,blue,ground,15.666669845581055,2,23,0,0,2,1,1,False,-77.14775085449219,499.1466979980469
1956,3,rival_stochastic,True,1,0,nexto,1865,15.541666666666666,Blue,False,blue,ground,-15.666669845581055,6,16,0,0,6,5,1,False,466.11761474609375,516.258544921875
1957,0,rival_stochastic,False,0,1,nexto,1785,14.875,Blue,False,orange,ground,59.9998779296875,8,9,0,0,8,6,2,False,-46.7193603515625,217.2265625
1957,1,rival_stochastic,False,1,0,nexto,338,2.816666666666667,Orange,True,orange,ground,-59.9998779296875,0,4,0,0,0,0,0,False,534.83984375,284.8870544433594
1957,2,rival_stochastic,True,0,1,nexto,338,2.816666666666667,Orange,True,blue,ground,-59.9998779296875,0,4,0,0,0,0,0,False,534.8428955078125,284.8770751953125
1957,3,rival_stochastic,True,1,0,nexto,2039,16.991666666666667,Blue,False,blue,ground,59.9998779296875,16,19,0,1,16,13,3,False,-152.4579620361328,174.70245361328125
1958,0,rival_stochastic,False,0,0,rival,448,3.7333333333333334,Blue,False,orange,ground,19.999755859375,0,2,0,0,0,0,0,False,-473.5380859375,114.50312042236328
1958,1,rival_stochastic,False,1,0,nexto,283,2.3583333333333334,Orange,True,orange,ground,-19.999755859375,0,0,0,0,0,0,0,False,658.8016357421875,108.07972717285156
1958,2,rival_stochastic,True,0,1,nexto,283,2.3583333333333334,Orange,True,blue,ground,-19.999755859375,0,0,0,0,0,0,0,False,658.8016357421875,108.07972717285156
1958,3,rival_stochastic,True,1,1,rival,448,3.7333333333333334,Blue,False,blue,ground,19.999755859375,0,2,0,0,0,0,0,False,-473.58447265625,114.49114227294922
1959,0,rival_stochastic,False,0,1,nexto,423,3.525,Blue,True,blue,ground,0.0,0,4,0,0,0,0,0,False,-515.5850830078125,320.4044189453125
1959,1,rival_stochastic,False,1,0,nexto,3058,25.483333333333334,Orange,False,blue,ground,0.0,20,87,0,0,20,16,4,False,-606.6941528320312,155.35104370117188
1959,2,rival_stochastic,True,0,1,nexto,2794,23.283333333333335,Orange,False,orange,ground,0.0,25,7,0,0,25,22,3,False,311.2613830566406,93.12279510498047
1959,3,rival_stochastic,True,1,0,nexto,422,3.5166666666666666,Blue,True,orange,ground,0.0,0,3,0,0,0,0,0,False,-339.2165832519531,427.2778015136719
1960,0,rival_stochastic,False,0,1,nexto,1049,8.741666666666667,Blue,True,blue,ground,-100.0,2,132,0,1,2,1,1,False,-127.18911743164062,549.4318237304688
1960,1,rival_stochastic,False,1,0,nexto,742,6.183333333333334,Orange,False,blue,ground,100.0,0,4,0,0,0,0,0,False,61.96649932861328,93.1248550415039
1960,2,rival_stochastic,True,0,1,nexto,742,6.183333333333334,Orange,False,orange,ground,100.0,0,4,0,0,0,0,0,False,61.761077880859375,93.12417602539062
1960,3,rival_stochastic,True,1,0,nexto,2094,17.45,Blue,True,orange,ground,-100.0,2,72,0,1,2,1,1,False,-84.94009399414062,125.2922134399414
1961,0,rival_stochastic,False,0,1,nexto,265,2.2083333333333335,Blue,False,middle,ground,58.777687072753906,0,27,0,0,0,0,0,False,167.27267456054688,392.5395202636719
1961,1,rival_stochastic,False,1,0,nexto,1441,12.008333333333333,Orange,True,middle,ground,-58.777687072753906,8,19,0,0,8,7,1,False,329.4678649902344,99.69049835205078
1961,2,rival_stochastic,True,0,1,nexto,1376,11.466666666666667,Orange,True,middle,ground,-58.777687072753906,8,15,0,1,8,7,1,False,500.0020446777344,257.9305725097656
1961,3,rival_stochastic,True,1,0,nexto,265,2.2083333333333335,Blue,False,middle,ground,58.777687072753906,0,27,0,0,0,0,0,False,167.26556396484375,392.5390625
1962,0,rival_stochastic,False,0,1,nexto,1445,12.041666666666666,Blue,True,middle,ground,0.0,1,15,0,0,1,0,1,False,-402.3995056152344,92.96102142333984
1962,1,rival_stochastic,False,1,0,nexto,419,3.4916666666666667,Orange,False,middle,ground,0.0,0,3,0,0,0,0,0,False,610.0259399414062,93.19052124023438
1962,2,rival_stochastic,True,0,1,nexto,419,3.4916666666666667,Orange,False,middle,ground,0.0,0,3,0,0,0,0,0,False,610.0280151367188,93.19132232666016
1962,3,rival_stochastic,True,1,0,nexto,1674,13.95,Blue,True,middle,ground,0.0,1,82,0,0,1,0,1,False,-418.3330078125,170.7963104248047
1963,0,rival_stochastic,False,0,1,nexto,1601,13.341666666666667,Blue,True,blue,ground,0.0,2,45,0,0,2,1,1,False,112.90943145751953,93.19564819335938
1963,1,rival_stochastic,False,1,0,nexto,535,4.458333333333333,Orange,False,blue,ground,0.0,0,11,0,0,0,0,0,False,132.4002685546875,93.14004516601562
1963,2,rival_stochastic,True,0,1,nexto,536,4.466666666666667,Orange,False,orange,ground,0.0,0,11,0,0,0,0,0,False,131.6186065673828,93.13723754882812
1963,3,rival_stochastic,True,1,0,nexto,1631,13.591666666666667,Blue,True,orange,ground,0.0,2,120,0,0,2,1,1,False,-282.0867004394531,93.13968658447266
1964,0,rival_stochastic,False,0,1,nexto,1001,8.341666666666667,Blue,False,middle,ground,0.0,0,18,0,0,0,0,0,False,340.5173034667969,103.37054443359375
1964,1,rival_stochastic,False,1,0,nexto,1421,11.841666666666667,Orange,True,middle,ground,0.0,0,4,0,0,0,0,0,False,-140.14808654785156,547.0621948242188
1964,2,rival_stochastic,True,0,1,nexto,1422,11.85,Orange,True,middle,ground,0.0,0,4,0,0,0,0,0,False,-138.07994079589844,547.6217041015625
1964,3,rival_stochastic,True,1,0,nexto,1876,15.633333333333333,Blue,False,middle,ground,0.0,2,28,0,0,2,1,1,False,-632.202392578125,126.0805892944336
1965,0,rival_stochastic,False,0,1,nexto,1178,9.816666666666666,Blue,False,middle,mid,-87.72222137451172,6,30,0,0,6,5,1,False,245.6925048828125,245.3673553466797
1965,1,rival_stochastic,False,1,0,nexto,1370,11.416666666666666,Orange,True,middle,mid,87.72222137451172,4,6,0,0,4,3,1,False,-115.55152893066406,394.66326904296875
1965,2,rival_stochastic,True,0,1,nexto,1364,11.366666666666667,Orange,True,middle,mid,87.72222137451172,4,6,0,0,4,3,1,False,7.019376754760742,404.73876953125
1965,3,rival_stochastic,True,1,0,nexto,1211,10.091666666666667,Blue,False,middle,mid,-87.72222137451172,5,71,0,0,5,4,1,False,-46.581390380859375,93.15232849121094
1966,0,rival_stochastic,False,0,1,nexto,586,4.883333333333334,Blue,True,blue,ground,-12.0,2,4,0,0,2,1,1,False,-243.855712890625,344.3274230957031
1966,1,rival_stochastic,False,1,0,nexto,1185,9.875,Orange,False,blue,ground,12.0,2,82,0,0,2,1,1,False,226.2026824951172,93.14249420166016
1966,2,rival_stochastic,True,0,1,nexto,1135,9.458333333333334,Orange,False,orange,ground,12.0,2,84,0,0,2,1,1,False,-545.9010009765625,111.13385772705078
1966,3,rival_stochastic,True,1,0,nexto,586,4.883333333333334,Blue,True,orange,ground,-12.0,2,4,0,0,2,1,1,False,-243.94317626953125,344.3141784667969
1967,0,rival_stochastic,False,0,1,nexto,2478,20.65,Blue,True,orange,ground,-35.333099365234375,15,22,0,0,15,12,3,False,-118.6702651977539,221.14556884765625
1967,1,rival_stochastic,False,1,0,nexto,6887,57.391666666666666,Orange,False,orange,ground,35.333099365234375,177,62,0,0,176,160,16,True,628.4188842773438,119.83672332763672
1967,2,rival_stochastic,True,0,0,rival,4098,34.15,Orange,False,blue,ground,35.333099365234375,236,22,0,0,235,234,1,False,530.0784912109375,93.15107727050781
1967,3,rival_stochastic,True,1,0,nexto,2587,21.558333333333334,Blue,True,blue,ground,-35.333099365234375,10,14,0,0,10,7,3,False,-162.68890380859375,102.4873046875
1968,0,rival_stochastic,False,0,1,nexto,1126,9.383333333333333,Blue,False,orange,high,-12.0,0,19,0,0,0,0,0,False,-246.704833984375,119.51671600341797
1968,1,rival_stochastic,False,1,0,nexto,2266,18.883333333333333,Orange,True,orange,high,12.0,25,9,0,0,25,23,2,False,-18.553218841552734,409.3429260253906
1968,2,rival_stochastic,True,0,1,nexto,2539,21.158333333333335,Orange,True,blue,high,12.0,25,6,0,0,25,23,2,False,-333.53570556640625,119.84983825683594
1968,3,rival_stochastic,True,1,0,nexto,1127,9.391666666666667,Blue,False,blue,high,-12.0,0,19,0,0,0,0,0,False,-285.82421875,115.1548080444336
1969,0,rival_stochastic,False,0,0,rival,170,1.4166666666666667,Blue,True,orange,ground,0.0,2,0,0,0,1,1,0,False,4.1337666511535645,93.10067749023438
1969,1,rival_stochastic,False,1,0,nexto,164,1.3666666666666667,Orange,False,orange,ground,0.0,0,2,0,0,0,0,0,False,14.708288192749023,93.12630462646484
1969,2,rival_stochastic,True,0,1,nexto,164,1.3666666666666667,Orange,False,blue,ground,0.0,0,2,0,0,0,0,0,False,14.709015846252441,93.12628936767578
