checkpoint,opponent,world,starting_layout,rival_side,termination,winner,duration_ticks,rival_touches,opponent_touches,first_toucher,rival_saves,opponent_saves,rival_airborne_touches,opponent_airborne_touches,rival_flips,opponent_flips,rival_wavedash_candidate_events,opponent_wavedash_candidate_events,rival_double_dash_candidate_events,opponent_double_dash_candidate_events
plus_120,Wisp,148,0,Orange,goal,Rival,552,1,0,Rival,0,0,1,0,2,0,0,0,0,0
plus_120,Wisp,149,1,Orange,goal,Rival,864,2,4,Rival,0,0,2,1,3,1,0,0,0,0
plus_120,Wisp,150,2,Orange,goal,Rival,492,1,0,Rival,0,0,1,0,2,2,1,0,0,0
plus_120,Wisp,151,3,Orange,goal,Rival,716,2,1,Rival,0,0,2,1,3,3,1,0,0,0
plus_120,Wisp,152,4,Orange,hard_time,None,5400,25,13,Rival,0,1,4,7,15,11,0,1,0,0
plus_120,Wisp,153,0,Orange,goal,Rival,536,1,0,Rival,0,0,1,0,2,1,0,0,0,0
plus_120,Wisp,154,1,Orange,goal,Wisp,2452,4,15,Rival,0,1,4,5,9,5,0,0,0,0
plus_120,Wisp,155,2,Orange,goal,Rival,496,1,0,Rival,0,0,1,0,2,2,1,0,0,0
plus_120,Wisp,156,3,Orange,goal,Rival,484,1,0,Rival,0,0,1,0,2,1,0,0,0,0
plus_120,Wisp,157,4,Orange,hard_time,None,5400,7,35,Rival,0,0,6,8,21,11,2,1,0,0
plus_120,Wisp,158,0,Orange,goal,Rival,540,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_120,Wisp,159,1,Orange,goal,Rival,524,1,0,Rival,0,0,1,0,2,1,0,0,0,0
plus_120,Wisp,160,2,Orange,goal,Rival,512,1,0,Rival,0,0,1,0,2,1,1,0,0,0
plus_120,Wisp,161,3,Orange,goal,Rival,496,1,0,Rival,0,0,1,0,2,2,1,0,0,0
plus_120,Wisp,162,4,Orange,goal,Rival,1148,5,4,Rival,0,0,5,4,5,3,0,0,0,0
plus_120,Wisp,163,0,Orange,goal,Rival,516,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_120,Wisp,164,1,Orange,goal,Wisp,3848,3,10,Rival,0,0,3,4,16,12,0,0,0,0
plus_120,Wisp,165,2,Orange,goal,Rival,492,1,0,Rival,0,0,1,0,2,1,1,0,0,0
plus_120,Wisp,166,3,Orange,goal,Rival,500,1,0,Rival,0,0,1,0,2,1,1,0,0,0
plus_120,Wisp,167,4,Orange,goal,Rival,928,3,1,Rival,0,0,3,1,3,3,1,0,0,0
plus_120,Wisp,168,0,Orange,goal,Rival,528,1,0,Rival,0,0,1,0,2,0,0,0,0,0
plus_120,Wisp,169,1,Orange,hard_time,None,5400,5,11,Rival,1,1,5,7,17,12,1,1,0,0
plus_120,Wisp,170,2,Orange,goal,Rival,504,1,0,Rival,0,0,1,0,2,1,1,0,0,0
plus_120,Wisp,171,3,Orange,goal,Rival,500,1,0,Rival,0,0,1,0,2,2,1,0,0,0
plus_120,Wisp,172,4,Orange,hard_time,None,5400,23,41,Rival,0,0,11,6,19,8,0,0,0,0
plus_120,Wisp,173,0,Orange,goal,Rival,568,1,0,Rival,0,0,1,0,2,2,0,0,0,0
